lines,latitude,longitude,time,brigade,vehicle_number
124,52.163185,20.930473,17:12:27,2,2218
523,52.224628,21.045883,17:12:26,7,2219
177,52.23642,20.914207,17:12:29,07,2220
717,52.19706,20.930286,17:12:17,64,2221
517,52.1916171,20.8612966,17:12:28,4,2223
177,52.228935,20.914267,17:12:29,675,2224
188,52.184357,20.979279,17:12:24,5,2225
105,52.229084,20.976992,17:12:28,08,2226
ZA1,52.223096,20.9873515,17:12:26,01,2227
172,52.20182,20.979546,17:12:27,5,2228
172,52.2159615,20.9624054,17:12:28,2,2229
517,52.198502,20.875822,17:12:29,3,2230
184,52.256626,20.921,17:12:29,7,2232
187,52.194736,20.888029,17:12:25,6,2234
317,52.181573,20.949601,17:12:14,06,2235
136,52.201641,20.985277,17:12:29,5,2236
187,52.2168976,20.9962006,17:12:29,9,2238
105,52.232986,20.896826,17:12:29,012,2239
523,52.216801,20.960442,17:12:28,023,2240
716,52.198631,20.872025,17:12:23,01,2241
317,52.167912,21.084404,17:12:29,07,2242
187,52.190182,20.86253,17:12:29,5,2243
184,52.2889445,20.9333194,17:12:29,1,2244
743,52.228504,20.859932,17:12:28,1,2246
184,52.2467785,20.9359749,17:12:26,09,2247
105,52.2260154,20.9411452,17:12:24,7,2248
177,52.203148,20.894211,17:12:29,6,2249
523,52.231636,20.955984,17:12:29,10,2250
401,52.1952272,20.8842619,17:12:26,010,2251
401,52.183239,20.980288,17:12:28,1,2252
186,52.3202929,20.9726799,17:12:29,015,2253
401,52.183792,20.977409,17:12:29,013,2254
105,52.2392567,20.9000237,17:12:25,3,2255
105,52.219604,20.913883,17:12:29,6,2256
ZA1,52.180367,20.948235,17:12:27,01,2257
401,52.1949135,20.8853347,17:12:28,4,2258
187,52.2010594,21.0503945,17:12:28,10,2259
L22,52.1078436,21.2629125,17:12:27,2,25184
L51,52.0766121,21.2524136,17:12:27,02,25188
414,52.2909023,21.0187671,17:12:24,09,3400
511,52.32147,20.9716238,17:12:23,2,3401
190,52.2443253,21.001282,17:12:27,8,3402
Z26,52.223561,20.9304543,17:12:25,2,3403
132,52.2719926,20.9686675,17:12:25,3,3404
527,52.3095735,21.0618173,17:12:27,013,3405
723,52.3750515,20.9249656,17:12:26,479,3406
160,52.2992788,21.0575373,17:12:29,514,3407
509,52.2255051,21.101124,17:12:26,13,3408
197,52.2251248,20.9359641,17:12:24,010,3409
112,52.2943349,21.0532716,17:12:27,7,3410
199,52.294743,21.1001718,17:12:25,05,3411
160,52.2297255,21.002812,17:12:26,519,3412
511,52.265095,21.0460299,17:12:24,1,3413
Z26,52.2289028,20.9499813,17:12:24,04,3415
340,52.3302511,21.111069,17:12:25,03,3416
723,52.410116,20.9153011,17:12:25,01,3417
120,52.2636406,21.0469246,17:12:27,6,3418
Z26,52.2234761,20.9299451,17:12:26,1,3419
112,52.2790783,20.9770883,17:12:26,5,3420
340,52.3124898,21.0966423,17:12:25,04,3421
738,52.4101744,21.2014618,17:12:27,4,3422
735,52.4286875,21.0305413,17:12:27,62,3424
414,52.1992198,20.9666093,17:12:22,06,3425
738,52.3369221,21.1164617,17:12:25,3,3426
140,52.3608878,21.111213,17:12:29,2,3427
731,52.291311,21.0009395,17:12:27,499,3428
102,52.2419295,21.0420821,17:12:26,547,3429
190,52.2379211,20.9755566,17:12:27,1,3430
527,52.2969376,21.0547855,17:12:27,515,3431
509,52.2866911,21.0068796,17:12:28,8,3432
511,52.3356023,20.9610635,17:12:24,3,3433
127,52.203716,20.925079,17:12:29,8,3434
140,52.2877413,21.0761005,17:12:27,3,3435
735,52.3316776,21.0303295,17:11:46,65,3436
162,52.2584396,21.0333465,17:12:26,3,3437
120,52.3180778,21.067025,17:12:24,4,3439
190,52.2414078,20.992435,17:12:28,12,3441
527,52.322061,21.057094,17:12:27,517,3442
245,52.2921533,21.0616921,17:12:27,05,3443
509,52.2563931,21.0292273,17:12:28,1,3444
503,52.264278,21.04763,17:12:19,014,3445
145,52.2863376,21.0933295,17:12:27,10,3447
527,52.3240426,21.056759,17:12:27,516,3448
509,52.3185318,20.9523883,17:12:29,4,3449
518,52.335066,20.942254,17:12:28,012,3450
527,52.3219786,21.0570528,17:12:28,010,3452
518,52.2735798,20.9667553,17:12:26,011,3453
738,52.277104,21.0671125,17:12:26,2,3454
520,52.2256868,21.0143213,17:12:23,2,3456
245,52.2860918,21.0980468,17:12:25,1,3457
162,52.1933543,21.0849803,17:12:28,6,3458
520,52.228763,21.06323,17:12:25,5,3459
527,52.3018748,21.0589703,17:12:18,716,3460
731,52.3874293,20.9282665,17:12:25,476,3461
145,52.2447811,21.0880013,17:12:27,2,3462
705,52.470587,21.072497,17:12:24,07,3464
132,52.2896583,20.9999583,17:12:25,07,3465
132,52.3119641,21.0647713,17:12:26,5,3466
116,52.1739165,21.0639946,17:12:26,10,3467
138,52.2032791,21.0097018,17:12:28,8,3468
138,52.2219746,21.0358223,17:12:28,3,3469
L-5,52.0688043,21.0244483,17:12:26,2,35131
L-2,52.0022111,20.9127651,17:12:25,683,35132
L12,52.0750276,21.0294406,17:12:25,782,35138
L13,51.9725403,21.1992231,17:12:27,03,35155
L13,52.0242821,21.0389356,17:12:26,04,35159
178,52.205456,20.916788,17:12:29,6,4200
207,52.205845,20.884991,17:12:28,3,4201
197,52.26828,20.947792,17:12:26,4,4203
122,52.196915,20.920321,17:12:29,7,4204
122,52.2898397,20.9764549,17:12:28,7,4205
714,52.2565165,20.8382699,17:12:27,04,4206
154,52.2170801,20.9638727,17:12:26,06,4207
129,52.194302,20.883486,17:12:29,1,4208
149,52.2378634,20.9138107,17:12:28,04,4209
249,52.240791,20.926947,17:12:28,2,4210
178,52.229141,20.977484,17:12:29,1,4211
178,52.205307,20.915663,17:12:26,3,4212
207,52.184261,20.897873,17:12:28,4,4213
255,52.2253072,20.9310196,17:12:29,1,4214
178,52.214317,20.95558,17:12:29,010,4215
154,52.1800024,20.9778824,17:12:29,05,4216
255,52.224991,20.945782,17:12:25,2,4217
249,52.239296,20.899691,17:12:28,676,4218
249,52.238125,20.913763,17:12:28,678,4219
122,52.239182,20.900761,17:12:25,2,4220
154,52.210762,20.976406,17:12:23,2,4221
122,52.266994,20.979799,17:12:25,679,4223
178,52.222393,20.958763,17:12:27,8,4224
178,52.229534,20.980753,17:12:29,7,4225
129,52.1969565,20.9193492,17:12:28,4,4226
178,52.2301444,20.9824344,17:12:29,4,4227
714,52.2391879,20.9116182,17:12:28,1,4228
154,52.217163,20.964043,17:12:27,1,4229
207,52.194538,20.883088,17:12:19,05,4230
129,52.19482,20.910086,17:12:26,4,4232
729,52.260548,20.775402,17:12:28,02,4233
178,52.258419,21.002968,17:12:29,5,4234
122,52.25761,20.919159,17:12:27,9,4235
122,52.251377,20.923685,17:12:27,4,4236
154,52.191399,20.980911,17:12:23,4,4237
197,52.245865,20.943079,17:12:27,1,4238
122,52.23558,20.896761,17:12:28,015,4239
714,52.238907,20.904913,17:12:28,2,4240
197,52.236534,20.940344,17:12:26,2,4241
129,52.245838,20.939358,17:12:28,3,4242
197,52.265816,20.945208,17:12:19,5,4245
714,52.267128,20.818144,17:12:29,3,4246
154,52.182095,20.9729,17:12:25,3,4248
319,52.1573474,21.0785444,17:12:29,04,4301
146,52.1665539,21.1581931,17:12:29,2,4303
722,52.2346575,21.1257585,17:12:29,01,4304
146,52.2437674,21.0390162,17:12:29,5,4305
147,52.2503367,21.0524624,17:12:29,2,4306
702,52.2100224,21.1333872,17:12:29,1,4307
173,52.2245526,21.243609,17:12:25,7,4308
153,52.2768428,21.1700793,17:12:25,04,4309
168,52.1905058,20.9955078,17:12:29,08,4310
702,52.1830279,21.1465622,17:12:29,03,4311
142,52.2446752,21.0876419,17:12:29,06,4312
146,52.159524,21.2047866,17:12:29,07,4313
153,52.2573599,21.1606759,17:12:29,1,4314
146,52.1752206,21.1477647,17:12:29,4,4315
147,52.2377177,21.0506212,17:12:29,1,4316
168,52.2300849,21.0949667,17:12:29,6,4317
319,52.162938,21.1510562,17:12:29,05,4318
319,52.1720217,21.1868992,17:12:28,09,4319
142,52.1992844,21.1347957,17:12:29,07,4320
119,52.2071277,21.0323357,17:12:29,1,4321
319,52.2080727,21.1963839,17:12:29,07,4322
117,52.2294646,21.0050339,17:12:26,4,4323
183,52.2430994,21.0990979,17:12:29,07,4326
173,52.2422832,21.2609872,17:12:29,011,4327
119,52.2069452,20.9991119,17:12:28,5,4328
146,52.2440872,21.0430192,17:12:29,1,4329
129,52.2226339,20.9170072,17:12:29,2,4331
207,52.2028292,20.8758479,17:12:29,06,4332
178,52.2294279,20.980545,17:12:29,011,4335
729,52.2374229,20.9139204,17:12:29,1,4336
255,52.2277137,20.9550021,17:12:29,3,4338
178,52.1934214,20.909086,17:12:29,2,4339
156,52.293789,21.012314,17:12:29,5,4401
122,52.261826,20.968409,17:12:24,012,4403
156,52.290752,20.928038,17:12:25,4,4404
118,52.245647,21.020012,17:12:28,1,4405
204,52.3224632,21.0717179,17:12:27,2,4406
123,52.238045,21.099567,17:12:29,1,4407
170,52.254566,21.035265,17:12:25,3,4408
134,52.340603,21.052904,17:12:27,3,4409
166,52.258747,21.033949,17:12:29,7,4410
122,52.239586,20.897793,17:12:25,1,4411
197,52.280731,20.95014,17:12:28,09,4412
134,52.30719,21.062183,17:12:29,04,4413
181,52.307995,20.929298,17:12:26,1,4414
240,52.3391,21.118546,17:12:28,2,4415
134,52.271828,20.968256,17:12:21,2,4416
123,52.238834,21.051361,17:12:25,09,4417
134,52.282986,20.985476,17:12:29,05,4418
181,52.282288,20.97233,17:12:28,3,4419
123,52.252544,21.050877,17:12:26,3,4420
126,52.312836,20.999937,17:12:29,4,4421
122,52.228027,20.901482,17:12:26,3,4422
169,52.285336,21.04772,17:12:27,1,4423
197,52.281281,20.958012,17:12:29,08,4424
134,52.361683,21.061975,17:12:28,1,4425
169,52.292103,21.047913,17:12:25,3,4426
170,52.266907,21.070969,17:12:27,1,4427
122,52.27449,20.981649,17:12:29,6,4428
123,52.2332267,21.0663974,17:12:27,2,4429
166,52.22258,21.024405,17:12:29,5,4430
122,52.257713,20.91897,17:12:29,014,4431
166,52.139137,21.06905,17:12:25,4,4432
122,52.236023,20.914343,17:12:26,10,4434
517,52.1947773,20.9100481,17:12:21,2,5201
401,52.1941102,20.860737,17:12:24,6,5202
706,52.160846,20.927548,17:12:23,1,5203
187,52.217208,21.005418,17:12:11,1,5204
414,52.2906099,21.0185833,17:12:29,02,5205
713,52.21457,20.744421,17:12:27,04,5206
713,52.2231351,20.9285078,17:12:28,05,5207
523,52.2584051,20.8983002,17:12:20,13,5208
186,52.2303004,20.9570342,17:12:24,017,5211
186,52.2058893,20.9715148,17:12:22,018,5212
136,52.2318219,20.9558999,17:12:29,2,5213
713,52.2156136,20.8543593,17:12:22,3,5214
719,52.2618911,20.6284832,17:12:21,1,5215
743,52.1934026,20.6949872,17:12:21,05,5216
713,52.2113358,20.7609111,17:12:28,2,5217
ZA1,52.2274842,21.001064,17:12:27,04,5218
171,52.2300992,21.0292914,17:12:21,6,5219
148,52.1612444,21.0491567,17:12:27,011,5220
716,52.2232092,20.9295438,17:12:25,63,5221
171,52.2572503,20.9200483,17:12:24,4,5222
182,52.2362136,21.1129991,17:12:24,8,5224
172,52.2117896,20.9567022,17:12:21,010,5226
136,52.1744029,21.0026339,17:12:28,11,5227
717,52.1886895,20.9144946,17:12:22,66,5229
523,52.21679,20.96121,17:12:11,714,5230
188,52.2165749,20.9912674,17:12:25,1,5232
172,52.2108841,20.9776731,17:12:23,4,5236
ZA1,52.2018399,20.9373823,17:12:27,02,5237
177,52.207933,20.892228,17:12:24,2,5238
184,52.281829,20.9400589,17:12:24,8,5239
105,52.2245253,20.934521,17:11:52,2,5240
184,52.208114,20.963893,17:12:12,5,5241
187,52.1816205,21.0688923,17:12:26,12,5242
523,52.25874,20.898633,17:12:11,14,5245
184,52.2390102,20.9463295,17:12:29,3,5246
177,52.2288225,20.9133973,17:12:24,08,5247
191,52.2156005,20.9639007,17:12:28,08,5248
719,52.2549905,20.7479812,17:12:26,5,5249
191,52.20145,20.935353,17:12:09,09,5250
716,52.192952,20.8289372,17:12:24,61,5251
521,52.2276029,21.0002696,17:12:28,5,5252
188,52.1911938,20.9811594,17:12:20,6,5253
136,52.2171868,20.9608359,17:12:28,4,5254
717,52.1926337,20.8392329,17:12:29,068,5255
188,52.2444978,21.0841839,17:12:20,2,5257
523,52.239658,20.9194645,17:12:24,11,5258
517,52.228906,21.007459,17:12:21,8,5260
511,52.2910746,20.9285191,17:12:29,07,5403
190,52.3050292,21.0853531,17:12:29,018,5404
705,52.365238,21.13983,17:12:28,1,5405
112,52.22847,20.906424,17:12:28,3,5406
132,52.295716,21.0185626,17:12:28,4,5407
112,52.307709,21.078133,17:12:28,8,5409
731,52.320717,20.97258,17:12:28,474,5411
731,52.2645774,21.0460714,17:12:27,731,5412
509,52.250782,21.039673,17:12:27,020,5413
509,52.238331,21.055967,17:12:29,11,5414
102,52.249958,21.056982,17:12:26,09,5415
511,52.299183,20.935877,17:12:12,1,5416
705,52.481537,21.130926,17:12:26,63,5417
723,52.30452,20.987635,17:12:25,477,5418
120,52.269375,21.052004,17:12:29,010,5419
705,52.290417,21.003635,17:12:29,1,5421
500,52.287746,21.04817,17:12:27,2,5425
120,52.337009,21.046795,17:12:28,1,5426
723,52.342911,20.952444,17:12:28,480,5427
731,52.369804,20.93844,17:12:29,470,5428
116,52.1680471,21.0838669,17:12:28,9,5429
160,52.3038,21.0598,17:12:28,715,5430
738,52.2765077,21.052978,17:12:27,1,5431
511,52.317135,20.975325,17:12:28,06,5433
111,52.2374366,21.0178647,17:12:28,011,5434
511,52.291412,20.927864,17:12:27,4,5435
190,52.268929,21.060427,17:12:28,5,5436
199,52.297974,21.042505,17:12:29,2,5437
500,52.2728514,21.0428834,17:12:28,5,5438
160,52.260098,21.047398,17:12:25,518,5439
120,52.281193,21.046326,17:12:29,09,5440
112,52.291656,21.005936,17:12:29,6,5441
414,52.273216,20.966207,17:12:28,08,5442
735,52.273289,20.967413,17:12:28,64,5443
245,52.280529,21.112835,17:12:28,4,5444
509,52.284771,21.008017,17:12:27,2,5445
509,52.231007,21.061598,17:12:26,14,5446
738,52.26487,21.04656,17:12:29,1,5447
738,52.359543,21.135216,17:12:29,5,5448
527,52.292168,21.049107,17:12:25,012,5449
145,52.292351,21.04266,17:12:28,6,5450
112,52.296272,21.038176,17:12:25,2,5451
190,52.276352,21.066454,17:12:26,3,5452
705,52.290806,20.999472,17:12:29,08,5453
414,52.238331,20.955896,17:12:28,07,5454
132,52.315136,21.06031,17:12:26,1,5455
731,52.423714,20.933201,17:12:25,478,5456
500,52.292194,21.04714,17:12:26,4,5457
509,52.3406881,20.9482334,17:12:27,021,5458
731,52.3379225,20.9578459,17:12:28,731,5459
120,52.360012,21.042604,17:12:29,2,5460
128,52.207703,20.963688,17:12:26,408,5870
503,52.1514171,21.0478741,17:12:24,11,5871
175,52.1735312,20.9795644,17:12:22,700,5872
175,52.243176,21.012783,17:12:27,405,5873
503,52.255566,21.004616,17:12:28,3,5875
128,52.231281,21.018023,17:12:25,334,5877
128,52.2431754,21.0129349,17:12:28,708,5878
519,52.229053,21.00775,17:12:24,8,5879
503,52.2023399,21.0346602,17:12:23,1,5880
128,52.2095516,20.987914,17:12:27,704,5881
175,52.231041,21.017916,17:12:28,411,5882
519,52.174843,21.063013,17:12:24,5,5884
503,52.150566,21.046848,17:12:26,10,5885
519,52.229454,21.004463,17:12:29,7,5886
128,52.228382,21.004295,17:12:27,333,5887
503,52.218922,21.025387,17:12:26,6,5888
127,52.229603,21.0215,17:12:25,5,5889
503,52.191082,21.045818,17:12:29,12,5891
128,52.231689,21.021036,17:12:27,703,5893
175,52.204933,20.985832,17:12:29,402,5896
519,52.173744,21.064114,17:12:25,6,5897
175,52.199158,20.98436,17:12:26,400,5898
128,52.2272,20.999865,17:12:28,407,5899
111,52.239407,21.017187,17:12:26,7,5900
116,52.2269,21.0233,17:12:26,5,5902
128,52.201859,20.984798,17:12:27,706,5903
175,52.229088,21.008059,17:12:26,702,5904
111,52.2221865,21.1021682,17:12:26,013,5905
507,52.230549,21.004177,17:12:29,012,5906
507,52.233105,21.06049,17:12:26,011,5907
503,52.254742,21.002302,17:12:25,4,5908
116,52.264732,20.990213,17:12:28,3,5910
116,52.27232,20.924942,17:12:25,17,5911
175,52.2372327,21.017974,17:12:26,404,5912
116,52.169636,21.069128,17:12:29,8,5914
180,52.2467,21.0114,17:12:27,5,5916
180,52.266205,20.945688,17:12:29,015,5917
180,52.1677,21.0841,17:12:29,017,5919
175,52.23312,21.019636,17:12:29,410,5920
151,52.219139,21.01536,17:12:25,07,5921
175,52.168621,20.974663,17:12:28,401,5922
180,52.236843,21.018036,17:12:26,13,5923
111,52.230801,21.062675,17:12:27,2,5925
116,52.216835,21.025927,17:12:28,6,5926
180,52.2074,21.0303,17:12:29,10,5927
503,52.1883,21.0464,17:12:26,8,5928
180,52.206539,21.048763,17:12:29,438,5929
116,52.247169,21.009897,17:12:26,4,5930
503,52.23996,21.016768,17:12:27,2,5931
128,52.245731,21.011818,17:12:26,707,5932
507,52.237412,21.04781,17:12:26,010,5933
111,52.234787,21.034935,17:12:29,8,5934
116,52.253269,21.000319,17:12:27,15,5935
116,52.208176,21.029755,17:12:29,12,5936
175,52.202324,20.985001,17:12:27,701,5937
180,52.266838,20.946344,17:12:24,433,5941
180,52.208519,21.029453,17:12:26,7,5943
175,52.2238,20.99,17:12:27,412,5944
111,52.247646,20.989765,17:12:25,4,5945
111,52.222084,21.102453,17:12:25,10,5946
128,52.210575,20.987804,17:12:28,409,5947
175,52.228439,21.0047,17:12:28,403,5948
111,52.2444,20.979462,17:12:27,5,5949
180,52.241142,21.016083,17:12:27,016,5951
518,52.31992,20.972996,17:12:25,010,5953
503,52.220074,21.025145,17:12:28,014,5954
180,52.272522,20.924849,17:12:26,2,5955
111,52.2353,21.0385,17:12:28,3,5956
180,52.1728,21.08,17:12:29,11,5957
116,52.214115,21.026514,17:12:29,13,5958
116,52.2468556,21.0106204,17:12:23,14,5959
116,52.271515,20.973161,17:12:13,16,5960
518,52.318985,20.966509,17:12:29,5,5961
127,52.2087012,20.8977281,17:12:20,7,5962
180,52.262997,20.951313,17:12:25,1,5963
180,52.244892,20.977495,17:12:28,4,5964
116,52.190613,21.046341,17:12:26,11,5965
180,52.220535,21.024906,17:12:28,12,5966
518,52.27739,20.973959,17:12:29,1,5968
518,52.313057,20.957584,17:12:25,2,5969
503,52.210339,21.027903,17:12:29,7,5970
503,52.248932,21.005602,17:12:29,013,5971
111,52.223282,21.101421,17:12:25,1,5972
738,52.417362,21.181059,17:12:26,07,5973
518,52.232349,21.020061,17:12:28,7,5974
127,52.243008,21.020618,17:12:26,4,5975
180,52.181145,21.070137,17:12:28,9,5976
127,52.221245,20.984249,17:12:25,010,5977
127,52.2285475,21.0049839,17:12:25,1,5978
116,52.277283,20.945431,17:12:29,431,5980
503,52.253067,21.000702,17:12:25,5,5981
111,52.244537,20.978752,17:12:26,6,5982
128,52.231495,21.020004,17:12:28,406,5983
518,52.265327,21.044718,17:12:20,010,5985
503,52.166683,21.034115,17:12:28,9,5986
518,52.236782,21.018045,17:12:29,08,5987
111,52.228943,21.062901,17:12:27,9,5988
518,52.3345606,20.9421037,17:12:28,3,5989
518,52.272186,20.965528,17:12:28,6,5990
180,52.249153,20.997375,17:12:29,14,5992
116,52.199268,21.037529,17:12:18,7,5993
180,52.245139,21.013874,17:12:22,6,5994
116,52.265126,21.04746,17:12:11, ,5996
518,52.32486,20.937696,17:12:29,4,5997
116,52.276329,20.954082,17:12:29,2,5998
L18,52.3127971,20.8128785,17:12:29,2,60054
L18,52.3126976,20.81294,17:12:28,1,60055
L29,52.2677653,20.4625981,17:12:28,1,60056
L-6,52.2453725,20.6982538,17:11:37,1,60057
L-7,52.2582026,20.8136591,17:12:27,1,60058
L-6,52.2580576,20.8980958,17:12:11,02,60059
L-7,52.2886335,20.8666533,17:11:57,2,60060
719,52.237683,20.91381,17:12:19,3,6200
191,52.202568,20.930384,17:12:29,1,6201
ZA1,52.19664,20.92021,17:12:26,02,6202
186,52.204815,20.976206,17:12:27,019,6203
728,52.106487,20.888096,17:12:28,1,6204
105,52.232451,20.896901,17:12:28,5,6206
124,52.175747,20.943211,17:12:27,1,6207
721,52.055019,20.829836,17:12:29,02,6208
703,52.0929344,20.8112997,17:12:28,506,6210
187,52.1980095,20.9317832,17:12:26,4,6212
414,52.300331,21.042833,17:12:27,01,6213
414,52.1988911,20.9554642,17:12:27,05,6216
105,52.2278607,20.9527492,17:12:24,013,6217
136,52.146099,21.053062,17:12:27,9,6218
187,52.196316,20.925915,17:12:25,7,6219
523,52.2478044,21.1066532,17:12:28,5,6220
401,52.170322,21.026571,17:12:28,023,6221
401,52.196186,20.927,17:12:24,08,6222
171,52.238129,20.955524,17:12:28,5,6224
136,52.161461,21.021334,17:12:29,7,6226
105,52.238743,20.896695,17:12:16,011,6227
ZA1,52.21516,20.957277,17:12:29,03,6228
401,52.192963,20.905827,17:12:25,7,6229
713,52.216301,20.897341,17:12:28,1,6230
711,52.1530954,20.9192099,17:12:29,710,6231
186,52.262393,20.954138,17:12:22,016,6232
401,52.193886,20.938816,17:12:27,3,6234
187,52.194866,20.862335,17:12:28,4,6235
105,52.19738,20.919979,17:12:28,013,6237
721,52.168079,20.935043,17:12:29,1,6238
414,52.2270102,20.9576745,17:12:29,04,6239
401,52.193436,20.904173,17:12:28,026,6240
177,52.191906,20.868525,17:12:26,09,6241
172,52.199989,21.028172,17:12:24,6,6243
706,52.175526,20.942793,17:12:26,2,6244
L39,52.061993,21.0243036,17:11:52,2,70004
L39,52.10989,20.992974,17:12:26,4,70009
L14,52.0904586,21.1221836,17:12:25,1,70033
L-3,52.0809818,20.8776115,17:12:26,02,70034
L16,52.098748,21.1158813,17:12:29,1,70035
L-3,52.0977933,20.9118605,17:12:27,03,70036
L23,52.0616061,21.0507133,17:11:39,695,70041
L-1,52.0922198,20.9343705,17:12:22,2,70042
L42,52.1026096,21.1161059,17:12:02,52,70043
517,52.211468,20.951204,17:12:27,7,7200
190,52.242229,20.995054,17:12:29,9,7201
703,52.1629761,20.9298041,17:12:29,512,7202
112,52.277802,20.939947,17:12:27,10,7204
706,52.150623,20.916578,17:12:24,03,7205
105,52.2284141,20.9667787,17:12:29,1,7206
189,52.229633,20.897032,17:12:29,7,7207
717,52.219051,20.967916,17:12:29,069,7210
112,52.267223,20.932083,17:12:27,4,7211
189,52.17321,21.020624,17:12:25,11,7212
182,52.233097,21.075867,17:12:26,1,7213
191,52.197166,20.911861,17:12:27,7,7214
733,52.175154,20.943819,17:12:19,01,7216
401,52.194164,20.884203,17:12:26,027,7220
112,52.290909,21.003447,17:12:29,9,7221
188,52.248779,21.095522,17:12:27,013,7223
189,52.174545,21.011202,17:12:26,16,7224
189,52.227528,20.897455,17:12:27,4,7227
191,52.213543,20.969465,17:12:28,3,7228
523,52.22308,21.039703,17:12:28,8,7229
728,52.10199,20.883812,17:12:28,02,7230
716,52.216587,20.880444,17:12:26,62,7231
189,52.226093,20.916056,17:12:29,024,7232
189,52.182251,20.984192,17:12:27,10,7233
190,52.302589,21.087986,17:12:25,4,7234
189,52.237911,20.896725,17:12:29,6,7235
317,52.1707234,21.0405639,17:12:29,3,7236
189,52.181042,21.054794,17:12:23,020,7237
190,52.259193,21.045433,17:12:26,014,7238
189,52.234974,20.896738,17:12:24,018,7239
190,52.234081,20.914944,17:12:26,13,7240
189,52.184822,21.060831,17:12:29,022,7241
189,52.220402,20.916399,17:12:26,2,7242
172,52.1782032,21.0482551,17:12:28,7,7244
191,52.1932714,20.909004,17:12:26,4,7245
517,52.225876,20.993971,17:12:27,1,7247
